Date,ZoneID,AvgTemperature,Humidity,SpecialEvent,EnergyConsumption,Month,DayOfWeek,IsWeekend,Quarter,DayOfYear,ZoneEncoded,ZoneLabel
2023-04-19,Z1_Downtown,20.57,58.49,0,19096.7,4,2,0,2,109,0,Z1_Downtown
2023-04-19,Z2_Industrial,20.57,58.49,0,43512.1,4,2,0,2,109,1,Z2_Industrial
2023-04-19,Z3_Residential,20.57,58.49,0,13046.7,4,2,0,2,109,2,Z3_Residential
2023-04-19,Z4_Commercial,20.57,58.49,0,22424.0,4,2,0,2,109,3,Z4_Commercial
2023-04-19,Z5_Airport,20.57,58.49,0,38202.7,4,2,0,2,109,4,Z5_Airport
2023-04-20,Z1_Downtown,21.76,49.53,0,18466.7,4,3,0,2,110,0,Z1_Downtown
2023-04-20,Z2_Industrial,21.76,49.53,0,42662.2,4,3,0,2,110,1,Z2_Industrial
2023-04-20,Z3_Residential,21.76,49.53,0,12009.7,4,3,0,2,110,2,Z3_Residential
2023-04-20,Z4_Commercial,21.76,49.53,0,22532.7,4,3,0,2,110,3,Z4_Commercial
2023-04-20,Z5_Airport,21.76,49.53,0,37929.1,4,3,0,2,110,4,Z5_Airport
2023-04-21,Z1_Downtown,20.79,57.15,0,19132.8,4,4,0,2,111,0,Z1_Downtown
2023-04-21,Z2_Industrial,20.79,57.15,0,43810.6,4,4,0,2,111,1,Z2_Industrial
2023-04-21,Z3_Residential,20.79,57.15,0,12708.5,4,4,0,2,111,2,Z3_Residential
2023-04-21,Z4_Commercial,20.79,57.15,0,22054.8,4,4,0,2,111,3,Z4_Commercial
2023-04-21,Z5_Airport,20.79,57.15,0,38576.2,4,4,0,2,111,4,Z5_Airport
2023-04-22,Z1_Downtown,25.02,53.7,1,17869.7,4,5,1,2,112,0,Z1_Downtown
2023-04-22,Z2_Industrial,25.02,53.7,1,40620.3,4,5,1,2,112,1,Z2_Industrial
2023-04-22,Z3_Residential,25.02,53.7,1,15198.2,4,5,1,2,112,2,Z3_Residential
2023-04-22,Z4_Commercial,25.02,53.7,1,24667.7,4,5,1,2,112,3,Z4_Commercial
2023-04-22,Z5_Airport,25.02,53.7,1,36750.2,4,5,1,2,112,4,Z5_Airport
2023-04-23,Z1_Downtown,20.52,65.32,0,15749.8,4,6,1,2,113,0,Z1_Downtown
2023-04-23,Z2_Industrial,20.52,65.32,0,39354.2,4,6,1,2,113,1,Z2_Industrial
2023-04-23,Z3_Residential,20.52,65.32,0,11377.3,4,6,1,2,113,2,Z3_Residential
2023-04-23,Z4_Commercial,20.52,65.32,0,20101.6,4,6,1,2,113,3,Z4_Commercial
2023-04-23,Z5_Airport,20.52,65.32,0,32772.8,4,6,1,2,113,4,Z5_Airport
2023-04-24,Z1_Downtown,21.19,69.42,0,20271.8,4,0,0,2,114,0,Z1_Downtown
2023-04-24,Z2_Industrial,21.19,69.42,0,45275.3,4,0,0,2,114,1,Z2_Industrial
2023-04-24,Z3_Residential,21.19,69.42,0,13731.2,4,0,0,2,114,2,Z3_Residential
2023-04-24,Z4_Commercial,21.19,69.42,0,23495.2,4,0,0,2,114,3,Z4_Commercial
2023-04-24,Z5_Airport,21.19,69.42,0,37223.7,4,0,0,2,114,4,Z5_Airport
2023-04-25,Z1_Downtown,19.55,59.68,0,18236.5,4,1,0,2,115,0,Z1_Downtown
2023-04-25,Z2_Industrial,19.55,59.68,0,46619.2,4,1,0,2,115,1,Z2_Industrial
2023-04-25,Z3_Residential,19.55,59.68,0,13499.8,4,1,0,2,115,2,Z3_Residential
2023-04-25,Z4_Commercial,19.55,59.68,0,23663.5,4,1,0,2,115,3,Z4_Commercial
2023-04-25,Z5_Airport,19.55,59.68,0,38825.9,4,1,0,2,115,4,Z5_Airport
2023-04-26,Z1_Downtown,26.06,41.24,0,18148.7,4,2,0,2,116,0,Z1_Downtown
2023-04-26,Z2_Industrial,26.06,41.24,0,45469.4,4,2,0,2,116,1,Z2_Industrial
2023-04-26,Z3_Residential,26.06,41.24,0,12705.6,4,2,0,2,116,2,Z3_Residential
2023-04-26,Z4_Commercial,26.06,41.24,0,22661.4,4,2,0,2,116,3,Z4_Commercial
2023-04-26,Z5_Airport,26.06,41.24,0,40417.3,4,2,0,2,116,4,Z5_Airport
2023-04-27,Z1_Downtown,21.63,59.39,0,18851.8,4,3,0,2,117,0,Z1_Downtown
2023-04-27,Z2_Industrial,21.63,59.39,0,45413.6,4,3,0,2,117,1,Z2_Industrial
2023-04-27,Z3_Residential,21.63,59.39,0,13638.1,4,3,0,2,117,2,Z3_Residential
2023-04-27,Z4_Commercial,21.63,59.39,0,23782.7,4,3,0,2,117,3,Z4_Commercial
2023-04-27,Z5_Airport,21.63,59.39,0,40200.2,4,3,0,2,117,4,Z5_Airport
2023-04-28,Z1_Downtown,23.23,60.59,0,19003.8,4,4,0,2,118,0,Z1_Downtown
2023-04-28,Z2_Industrial,23.23,60.59,0,46795.0,4,4,0,2,118,1,Z2_Industrial
2023-04-28,Z3_Residential,23.23,60.59,0,14205.0,4,4,0,2,118,2,Z3_Residential
2023-04-28,Z4_Commercial,23.23,60.59,0,23453.7,4,4,0,2,118,3,Z4_Commercial
2023-04-28,Z5_Airport,23.23,60.59,0,39430.9,4,4,0,2,118,4,Z5_Airport
2023-04-29,Z1_Downtown,23.94,65.27,0,16431.2,4,5,1,2,119,0,Z1_Downtown
2023-04-29,Z2_Industrial,23.94,65.27,0,39365.0,4,5,1,2,119,1,Z2_Industrial
2023-04-29,Z3_Residential,23.94,65.27,0,11554.1,4,5,1,2,119,2,Z3_Residential
2023-04-29,Z4_Commercial,23.94,65.27,0,20606.8,4,5,1,2,119,3,Z4_Commercial
2023-04-29,Z5_Airport,23.94,65.27,0,28666.7,4,5,1,2,119,4,Z5_Airport
2023-04-30,Z1_Downtown,17.45,59.08,0,15101.0,4,6,1,2,120,0,Z1_Downtown
2023-04-30,Z2_Industrial,17.45,59.08,0,37503.0,4,6,1,2,120,1,Z2_Industrial
2023-04-30,Z3_Residential,17.45,59.08,0,11529.0,4,6,1,2,120,2,Z3_Residential
2023-04-30,Z4_Commercial,17.45,59.08,0,18916.5,4,6,1,2,120,3,Z4_Commercial
2023-04-30,Z5_Airport,17.45,59.08,0,35020.4,4,6,1,2,120,4,Z5_Airport
2023-05-01,Z1_Downtown,22.78,58.53,0,18985.5,5,0,0,2,121,0,Z1_Downtown
2023-05-01,Z2_Industrial,22.78,58.53,0,44104.2,5,0,0,2,121,1,Z2_Industrial
2023-05-01,Z3_Residential,22.78,58.53,0,13598.8,5,0,0,2,121,2,Z3_Residential
2023-05-01,Z4_Commercial,22.78,58.53,0,23119.9,5,0,0,2,121,3,Z4_Commercial
2023-05-01,Z5_Airport,22.78,58.53,0,36811.1,5,0,0,2,121,4,Z5_Airport
2023-05-02,Z1_Downtown,22.17,49.14,0,18484.9,5,1,0,2,122,0,Z1_Downtown
2023-05-02,Z2_Industrial,22.17,49.14,0,44851.3,5,1,0,2,122,1,Z2_Industrial
2023-05-02,Z3_Residential,22.17,49.14,0,12727.2,5,1,0,2,122,2,Z3_Residential
2023-05-02,Z4_Commercial,22.17,49.14,0,22730.0,5,1,0,2,122,3,Z4_Commercial
2023-05-02,Z5_Airport,22.17,49.14,0,38898.8,5,1,0,2,122,4,Z5_Airport
2023-05-03,Z1_Downtown,20.09,46.55,0,17890.7,5,2,0,2,123,0,Z1_Downtown
2023-05-03,Z2_Industrial,20.09,46.55,0,43143.9,5,2,0,2,123,1,Z2_Industrial
2023-05-03,Z3_Residential,20.09,46.55,0,12302.7,5,2,0,2,123,2,Z3_Residential
2023-05-03,Z4_Commercial,20.09,46.55,0,22447.5,5,2,0,2,123,3,Z4_Commercial
2023-05-03,Z5_Airport,20.09,46.55,0,36308.0,5,2,0,2,123,4,Z5_Airport
2023-05-04,Z1_Downtown,23.93,60.58,0,19476.4,5,3,0,2,124,0,Z1_Downtown
2023-05-04,Z2_Industrial,23.93,60.58,0,43671.8,5,3,0,2,124,1,Z2_Industrial
2023-05-04,Z3_Residential,23.93,60.58,0,14152.1,5,3,0,2,124,2,Z3_Residential
2023-05-04,Z4_Commercial,23.93,60.58,0,23219.2,5,3,0,2,124,3,Z4_Commercial
2023-05-04,Z5_Airport,23.93,60.58,0,37905.0,5,3,0,2,124,4,Z5_Airport
2023-05-05,Z1_Downtown,26.01,66.34,0,20324.3,5,4,0,2,125,0,Z1_Downtown
2023-05-05,Z2_Industrial,26.01,66.34,0,45659.0,5,4,0,2,125,1,Z2_Industrial
2023-05-05,Z3_Residential,26.01,66.34,0,15035.4,5,4,0,2,125,2,Z3_Residential
2023-05-05,Z4_Commercial,26.01,66.34,0,24524.0,5,4,0,2,125,3,Z4_Commercial
2023-05-05,Z5_Airport,26.01,66.34,0,38783.5,5,4,0,2,125,4,Z5_Airport
2023-05-06,Z1_Downtown,23.93,60.92,0,16054.7,5,5,1,2,126,0,Z1_Downtown
2023-05-06,Z2_Industrial,23.93,60.92,0,38264.7,5,5,1,2,126,1,Z2_Industrial
2023-05-06,Z3_Residential,23.93,60.92,0,12487.9,5,5,1,2,126,2,Z3_Residential
2023-05-06,Z4_Commercial,23.93,60.92,0,20137.6,5,5,1,2,126,3,Z4_Commercial
2023-05-06,Z5_Airport,23.93,60.92,0,33148.2,5,5,1,2,126,4,Z5_Airport
2023-05-07,Z1_Downtown,25.69,51.15,0,16473.7,5,6,1,2,127,0,Z1_Downtown
2023-05-07,Z2_Industrial,25.69,51.15,0,37067.6,5,6,1,2,127,1,Z2_Industrial
2023-05-07,Z3_Residential,25.69,51.15,0,12349.8,5,6,1,2,127,2,Z3_Residential
2023-05-07,Z4_Commercial,25.69,51.15,0,19580.9,5,6,1,2,127,3,Z4_Commercial
2023-05-07,Z5_Airport,25.69,51.15,0,30815.1,5,6,1,2,127,4,Z5_Airport
2023-05-08,Z1_Downtown,20.69,45.8,0,18006.9,5,0,0,2,128,0,Z1_Downtown
2023-05-08,Z2_Industrial,20.69,45.8,0,44622.7,5,0,0,2,128,1,Z2_Industrial
2023-05-08,Z3_Residential,20.69,45.8,0,12425.1,5,0,0,2,128,2,Z3_Residential
2023-05-08,Z4_Commercial,20.69,45.8,0,22417.8,5,0,0,2,128,3,Z4_Commercial
2023-05-08,Z5_Airport,20.69,45.8,0,38431.8,5,0,0,2,128,4,Z5_Airport
2023-05-09,Z1_Downtown,25.19,58.72,0,19015.4,5,1,0,2,129,0,Z1_Downtown
2023-05-09,Z2_Industrial,25.19,58.72,0,42662.8,5,1,0,2,129,1,Z2_Industrial
2023-05-09,Z3_Residential,25.19,58.72,0,14149.6,5,1,0,2,129,2,Z3_Residential
2023-05-09,Z4_Commercial,25.19,58.72,0,23512.1,5,1,0,2,129,3,Z4_Commercial
2023-05-09,Z5_Airport,25.19,58.72,0,39682.4,5,1,0,2,129,4,Z5_Airport
2023-05-10,Z1_Downtown,27.66,55.25,0,19631.4,5,2,0,2,130,0,Z1_Downtown
2023-05-10,Z2_Industrial,27.66,55.25,0,44972.0,5,2,0,2,130,1,Z2_Industrial
2023-05-10,Z3_Residential,27.66,55.25,0,14351.8,5,2,0,2,130,2,Z3_Residential
2023-05-10,Z4_Commercial,27.66,55.25,0,24362.6,5,2,0,2,130,3,Z4_Commercial
2023-05-10,Z5_Airport,27.66,55.25,0,37926.0,5,2,0,2,130,4,Z5_Airport
2023-05-11,Z1_Downtown,26.65,58.88,0,19919.0,5,3,0,2,131,0,Z1_Downtown
2023-05-11,Z2_Industrial,26.65,58.88,0,46639.6,5,3,0,2,131,1,Z2_Industrial
2023-05-11,Z3_Residential,26.65,58.88,0,14476.9,5,3,0,2,131,2,Z3_Residential
2023-05-11,Z4_Commercial,26.65,58.88,0,23238.3,5,3,0,2,131,3,Z4_Commercial
2023-05-11,Z5_Airport,26.65,58.88,0,37586.2,5,3,0,2,131,4,Z5_Airport
2023-05-12,Z1_Downtown,22.75,57.64,0,19111.8,5,4,0,2,132,0,Z1_Downtown
2023-05-12,Z2_Industrial,22.75,57.64,0,43761.4,5,4,0,2,132,1,Z2_Industrial
2023-05-12,Z3_Residential,22.75,57.64,0,13487.6,5,4,0,2,132,2,Z3_Residential
2023-05-12,Z4_Commercial,22.75,57.64,0,23166.8,5,4,0,2,132,3,Z4_Commercial
2023-05-12,Z5_Airport,22.75,57.64,0,41139.5,5,4,0,2,132,4,Z5_Airport
2023-05-13,Z1_Downtown,20.36,64.91,0,16401.6,5,5,1,2,133,0,Z1_Downtown
2023-05-13,Z2_Industrial,20.36,64.91,0,38849.6,5,5,1,2,133,1,Z2_Industrial
2023-05-13,Z3_Residential,20.36,64.91,0,12024.9,5,5,1,2,133,2,Z3_Residential
2023-05-13,Z4_Commercial,20.36,64.91,0,19698.1,5,5,1,2,133,3,Z4_Commercial
2023-05-13,Z5_Airport,20.36,64.91,0,34299.3,5,5,1,2,133,4,Z5_Airport
2023-05-14,Z1_Downtown,23.25,62.04,0,16378.6,5,6,1,2,134,0,Z1_Downtown
2023-05-14,Z2_Industrial,23.25,62.04,0,37358.4,5,6,1,2,134,1,Z2_Industrial
2023-05-14,Z3_Residential,23.25,62.04,0,12376.2,5,6,1,2,134,2,Z3_Residential
2023-05-14,Z4_Commercial,23.25,62.04,0,21042.7,5,6,1,2,134,3,Z4_Commercial
2023-05-14,Z5_Airport,23.25,62.04,0,32654.7,5,6,1,2,134,4,Z5_Airport
2023-05-15,Z1_Downtown,24.15,43.91,0,17634.0,5,0,0,2,135,0,Z1_Downtown
2023-05-15,Z2_Industrial,24.15,43.91,0,44014.7,5,0,0,2,135,1,Z2_Industrial
2023-05-15,Z3_Residential,24.15,43.91,0,12824.0,5,0,0,2,135,2,Z3_Residential
2023-05-15,Z4_Commercial,24.15,43.91,0,23488.2,5,0,0,2,135,3,Z4_Commercial
2023-05-15,Z5_Airport,24.15,43.91,0,41418.5,5,0,0,2,135,4,Z5_Airport
2023-05-16,Z1_Downtown,23.1,64.16,1,21596.5,5,1,0,2,136,0,Z1_Downtown
2023-05-16,Z2_Industrial,23.1,64.16,1,49173.1,5,1,0,2,136,1,Z2_Industrial
2023-05-16,Z3_Residential,23.1,64.16,1,17674.7,5,1,0,2,136,2,Z3_Residential
2023-05-16,Z4_Commercial,23.1,64.16,1,28545.6,5,1,0,2,136,3,Z4_Commercial
2023-05-16,Z5_Airport,23.1,64.16,1,42001.8,5,1,0,2,136,4,Z5_Airport
2023-05-17,Z1_Downtown,20.78,40.18,0,17791.5,5,2,0,2,137,0,Z1_Downtown
2023-05-17,Z2_Industrial,20.78,40.18,0,44165.7,5,2,0,2,137,1,Z2_Industrial
2023-05-17,Z3_Residential,20.78,40.18,0,11773.7,5,2,0,2,137,2,Z3_Residential
2023-05-17,Z4_Commercial,20.78,40.18,0,22450.8,5,2,0,2,137,3,Z4_Commercial
2023-05-17,Z5_Airport,20.78,40.18,0,38197.4,5,2,0,2,137,4,Z5_Airport
2023-05-18,Z1_Downtown,23.12,62.2,1,21869.4,5,3,0,2,138,0,Z1_Downtown
2023-05-18,Z2_Industrial,23.12,62.2,1,49865.6,5,3,0,2,138,1,Z2_Industrial
2023-05-18,Z3_Residential,23.12,62.2,1,17947.0,5,3,0,2,138,2,Z3_Residential
2023-05-18,Z4_Commercial,23.12,62.2,1,29123.8,5,3,0,2,138,3,Z4_Commercial
2023-05-18,Z5_Airport,23.12,62.2,1,43139.1,5,3,0,2,138,4,Z5_Airport
2023-05-19,Z1_Downtown,26.99,56.41,0,19713.9,5,4,0,2,139,0,Z1_Downtown
2023-05-19,Z2_Industrial,26.99,56.41,0,43837.4,5,4,0,2,139,1,Z2_Industrial
2023-05-19,Z3_Residential,26.99,56.41,0,14025.3,5,4,0,2,139,2,Z3_Residential
2023-05-19,Z4_Commercial,26.99,56.41,0,24529.8,5,4,0,2,139,3,Z4_Commercial
2023-05-19,Z5_Airport,26.99,56.41,0,39503.6,5,4,0,2,139,4,Z5_Airport
2023-05-20,Z1_Downtown,29.77,49.95,0,16580.1,5,5,1,2,140,0,Z1_Downtown
2023-05-20,Z2_Industrial,29.77,49.95,0,39092.7,5,5,1,2,140,1,Z2_Industrial
2023-05-20,Z3_Residential,29.77,49.95,0,12577.5,5,5,1,2,140,2,Z3_Residential
2023-05-20,Z4_Commercial,29.77,49.95,0,21210.6,5,5,1,2,140,3,Z4_Commercial
2023-05-20,Z5_Airport,29.77,49.95,0,32475.7,5,5,1,2,140,4,Z5_Airport
2023-05-21,Z1_Downtown,26.47,44.08,1,18580.7,5,6,1,2,141,0,Z1_Downtown
2023-05-21,Z2_Industrial,26.47,44.08,1,40627.3,5,6,1,2,141,1,Z2_Industrial
2023-05-21,Z3_Residential,26.47,44.08,1,14834.5,5,6,1,2,141,2,Z3_Residential
2023-05-21,Z4_Commercial,26.47,44.08,1,24552.2,5,6,1,2,141,3,Z4_Commercial
2023-05-21,Z5_Airport,26.47,44.08,1,36326.5,5,6,1,2,141,4,Z5_Airport
2023-05-22,Z1_Downtown,30.82,51.07,0,18449.3,5,0,0,2,142,0,Z1_Downtown
2023-05-22,Z2_Industrial,30.82,51.07,0,44583.8,5,0,0,2,142,1,Z2_Industrial
2023-05-22,Z3_Residential,30.82,51.07,0,14556.2,5,0,0,2,142,2,Z3_Residential
2023-05-22,Z4_Commercial,30.82,51.07,0,23524.7,5,0,0,2,142,3,Z4_Commercial
2023-05-22,Z5_Airport,30.82,51.07,0,40232.5,5,0,0,2,142,4,Z5_Airport
2023-05-23,Z1_Downtown,25.11,62.05,0,19355.6,5,1,0,2,143,0,Z1_Downtown
2023-05-23,Z2_Industrial,25.11,62.05,0,45547.9,5,1,0,2,143,1,Z2_Industrial
2023-05-23,Z3_Residential,25.11,62.05,0,14387.9,5,1,0,2,143,2,Z3_Residential
2023-05-23,Z4_Commercial,25.11,62.05,0,24803.8,5,1,0,2,143,3,Z4_Commercial
2023-05-23,Z5_Airport,25.11,62.05,0,35892.0,5,1,0,2,143,4,Z5_Airport
2023-05-24,Z1_Downtown,19.7,47.27,0,18467.5,5,2,0,2,144,0,Z1_Downtown
2023-05-24,Z2_Industrial,19.7,47.27,0,45686.1,5,2,0,2,144,1,Z2_Industrial
2023-05-24,Z3_Residential,19.7,47.27,0,11983.5,5,2,0,2,144,2,Z3_Residential
2023-05-24,Z4_Commercial,19.7,47.27,0,22791.2,5,2,0,2,144,3,Z4_Commercial
2023-05-24,Z5_Airport,19.7,47.27,0,39218.5,5,2,0,2,144,4,Z5_Airport
2023-05-25,Z1_Downtown,26.35,59.21,0,19066.8,5,3,0,2,145,0,Z1_Downtown
2023-05-25,Z2_Industrial,26.35,59.21,0,46627.1,5,3,0,2,145,1,Z2_Industrial
2023-05-25,Z3_Residential,26.35,59.21,0,14445.9,5,3,0,2,145,2,Z3_Residential
2023-05-25,Z4_Commercial,26.35,59.21,0,23713.4,5,3,0,2,145,3,Z4_Commercial
2023-05-25,Z5_Airport,26.35,59.21,0,40234.7,5,3,0,2,145,4,Z5_Airport
2023-05-26,Z1_Downtown,18.53,40.05,0,17469.8,5,4,0,2,146,0,Z1_Downtown
2023-05-26,Z2_Industrial,18.53,40.05,0,44489.2,5,4,0,2,146,1,Z2_Industrial
2023-05-26,Z3_Residential,18.53,40.05,0,10767.9,5,4,0,2,146,2,Z3_Residential
2023-05-26,Z4_Commercial,18.53,40.05,0,20932.2,5,4,0,2,146,3,Z4_Commercial
2023-05-26,Z5_Airport,18.53,40.05,0,36896.0,5,4,0,2,146,4,Z5_Airport
2023-05-27,Z1_Downtown,33.34,65.7,1,20072.8,5,5,1,2,147,0,Z1_Downtown
2023-05-27,Z2_Industrial,33.34,65.7,1,40933.1,5,5,1,2,147,1,Z2_Industrial
2023-05-27,Z3_Residential,33.34,65.7,1,17337.6,5,5,1,2,147,2,Z3_Residential
2023-05-27,Z4_Commercial,33.34,65.7,1,26709.2,5,5,1,2,147,3,Z4_Commercial
2023-05-27,Z5_Airport,33.34,65.7,1,36165.1,5,5,1,2,147,4,Z5_Airport
2023-05-28,Z1_Downtown,25.8,38.38,0,15851.3,5,6,1,2,148,0,Z1_Downtown
2023-05-28,Z2_Industrial,25.8,38.38,0,38979.9,5,6,1,2,148,1,Z2_Industrial
2023-05-28,Z3_Residential,25.8,38.38,0,10980.4,5,6,1,2,148,2,Z3_Residential
2023-05-28,Z4_Commercial,25.8,38.38,0,18417.2,5,6,1,2,148,3,Z4_Commercial
2023-05-28,Z5_Airport,25.8,38.38,0,33490.0,5,6,1,2,148,4,Z5_Airport
2023-05-29,Z1_Downtown,23.73,56.15,1,20690.3,5,0,0,2,149,0,Z1_Downtown
2023-05-29,Z2_Industrial,23.73,56.15,1,48039.9,5,0,0,2,149,1,Z2_Industrial
2023-05-29,Z3_Residential,23.73,56.15,1,17269.5,5,0,0,2,149,2,Z3_Residential
2023-05-29,Z4_Commercial,23.73,56.15,1,28571.5,5,0,0,2,149,3,Z4_Commercial
2023-05-29,Z5_Airport,23.73,56.15,1,42218.0,5,0,0,2,149,4,Z5_Airport
2023-05-30,Z1_Downtown,30.8,59.05,0,20303.3,5,1,0,2,150,0,Z1_Downtown
2023-05-30,Z2_Industrial,30.8,59.05,0,48559.8,5,1,0,2,150,1,Z2_Industrial
2023-05-30,Z3_Residential,30.8,59.05,0,15990.3,5,1,0,2,150,2,Z3_Residential
2023-05-30,Z4_Commercial,30.8,59.05,0,23562.4,5,1,0,2,150,3,Z4_Commercial
2023-05-30,Z5_Airport,30.8,59.05,0,37719.6,5,1,0,2,150,4,Z5_Airport
2023-05-31,Z1_Downtown,30.73,42.44,0,18962.9,5,2,0,2,151,0,Z1_Downtown
2023-05-31,Z2_Industrial,30.73,42.44,0,46180.0,5,2,0,2,151,1,Z2_Industrial
2023-05-31,Z3_Residential,30.73,42.44,0,13904.6,5,2,0,2,151,2,Z3_Residential
2023-05-31,Z4_Commercial,30.73,42.44,0,23102.4,5,2,0,2,151,3,Z4_Commercial
2023-05-31,Z5_Airport,30.73,42.44,0,37754.6,5,2,0,2,151,4,Z5_Airport
2023-06-01,Z1_Downtown,24.21,43.78,0,18657.1,6,3,0,2,152,0,Z1_Downtown
2023-06-01,Z2_Industrial,24.21,43.78,0,46445.3,6,3,0,2,152,1,Z2_Industrial
2023-06-01,Z3_Residential,24.21,43.78,0,12568.4,6,3,0,2,152,2,Z3_Residential
2023-06-01,Z4_Commercial,24.21,43.78,0,22497.8,6,3,0,2,152,3,Z4_Commercial
2023-06-01,Z5_Airport,24.21,43.78,0,37403.8,6,3,0,2,152,4,Z5_Airport
2023-06-02,Z1_Downtown,18.46,39.71,1,18928.4,6,4,0,2,153,0,Z1_Downtown
2023-06-02,Z2_Industrial,18.46,39.71,1,46207.9,6,4,0,2,153,1,Z2_Industrial
2023-06-02,Z3_Residential,18.46,39.71,1,15245.3,6,4,0,2,153,2,Z3_Residential
2023-06-02,Z4_Commercial,18.46,39.71,1,26524.8,6,4,0,2,153,3,Z4_Commercial
2023-06-02,Z5_Airport,18.46,39.71,1,43339.8,6,4,0,2,153,4,Z5_Airport
2023-06-03,Z1_Downtown,27.71,56.92,1,19524.5,6,5,1,2,154,0,Z1_Downtown
2023-06-03,Z2_Industrial,27.71,56.92,1,42954.6,6,5,1,2,154,1,Z2_Industrial
2023-06-03,Z3_Residential,27.71,56.92,1,15987.3,6,5,1,2,154,2,Z3_Residential
2023-06-03,Z4_Commercial,27.71,56.92,1,25871.3,6,5,1,2,154,3,Z4_Commercial
2023-06-03,Z5_Airport,27.71,56.92,1,37534.6,6,5,1,2,154,4,Z5_Airport
2023-06-04,Z1_Downtown,24.88,41.6,0,15836.9,6,6,1,2,155,0,Z1_Downtown
2023-06-04,Z2_Industrial,24.88,41.6,0,38936.6,6,6,1,2,155,1,Z2_Industrial
2023-06-04,Z3_Residential,24.88,41.6,0,10619.7,6,6,1,2,155,2,Z3_Residential
2023-06-04,Z4_Commercial,24.88,41.6,0,19330.3,6,6,1,2,155,3,Z4_Commercial
2023-06-04,Z5_Airport,24.88,41.6,0,33168.7,6,6,1,2,155,4,Z5_Airport
2023-06-05,Z1_Downtown,28.44,62.93,0,19229.7,6,0,0,2,156,0,Z1_Downtown
2023-06-05,Z2_Industrial,28.44,62.93,0,48158.0,6,0,0,2,156,1,Z2_Industrial
2023-06-05,Z3_Residential,28.44,62.93,0,14931.9,6,0,0,2,156,2,Z3_Residential
2023-06-05,Z4_Commercial,28.44,62.93,0,24902.6,6,0,0,2,156,3,Z4_Commercial
2023-06-05,Z5_Airport,28.44,62.93,0,38793.6,6,0,0,2,156,4,Z5_Airport
2023-06-06,Z1_Downtown,25.4,35.99,0,17485.9,6,1,0,2,157,0,Z1_Downtown
2023-06-06,Z2_Industrial,25.4,35.99,0,46469.9,6,1,0,2,157,1,Z2_Industrial
2023-06-06,Z3_Residential,25.4,35.99,0,12905.9,6,1,0,2,157,2,Z3_Residential
2023-06-06,Z4_Commercial,25.4,35.99,0,21884.1,6,1,0,2,157,3,Z4_Commercial
2023-06-06,Z5_Airport,25.4,35.99,0,38504.3,6,1,0,2,157,4,Z5_Airport
2023-06-07,Z1_Downtown,24.51,45.36,0,18575.2,6,2,0,2,158,0,Z1_Downtown
2023-06-07,Z2_Industrial,24.51,45.36,0,47646.5,6,2,0,2,158,1,Z2_Industrial
2023-06-07,Z3_Residential,24.51,45.36,0,12757.9,6,2,0,2,158,2,Z3_Residential
2023-06-07,Z4_Commercial,24.51,45.36,0,23404.5,6,2,0,2,158,3,Z4_Commercial
2023-06-07,Z5_Airport,24.51,45.36,0,38367.1,6,2,0,2,158,4,Z5_Airport
2023-06-08,Z1_Downtown,29.12,46.76,0,19142.4,6,3,0,2,159,0,Z1_Downtown
2023-06-08,Z2_Industrial,29.12,46.76,0,44473.7,6,3,0,2,159,1,Z2_Industrial
2023-06-08,Z3_Residential,29.12,46.76,0,14203.1,6,3,0,2,159,2,Z3_Residential
2023-06-08,Z4_Commercial,29.12,46.76,0,23935.1,6,3,0,2,159,3,Z4_Commercial
2023-06-08,Z5_Airport,29.12,46.76,0,39184.1,6,3,0,2,159,4,Z5_Airport
2023-06-09,Z1_Downtown,31.39,61.88,0,20282.8,6,4,0,2,160,0,Z1_Downtown
2023-06-09,Z2_Industrial,31.39,61.88,0,45198.8,6,4,0,2,160,1,Z2_Industrial
2023-06-09,Z3_Residential,31.39,61.88,0,15635.7,6,4,0,2,160,2,Z3_Residential
2023-06-09,Z4_Commercial,31.39,61.88,0,24205.9,6,4,0,2,160,3,Z4_Commercial
2023-06-09,Z5_Airport,31.39,61.88,0,40694.3,6,4,0,2,160,4,Z5_Airport
2023-06-10,Z1_Downtown,27.9,48.49,0,15256.0,6,5,1,2,161,0,Z1_Downtown
2023-06-10,Z2_Industrial,27.9,48.49,0,36095.0,6,5,1,2,161,1,Z2_Industrial
2023-06-10,Z3_Residential,27.9,48.49,0,12346.6,6,5,1,2,161,2,Z3_Residential
2023-06-10,Z4_Commercial,27.9,48.49,0,20150.1,6,5,1,2,161,3,Z4_Commercial
2023-06-10,Z5_Airport,27.9,48.49,0,33058.1,6,5,1,2,161,4,Z5_Airport
2023-06-11,Z1_Downtown,22.87,50.0,0,16329.5,6,6,1,2,162,0,Z1_Downtown
2023-06-11,Z2_Industrial,22.87,50.0,0,38771.3,6,6,1,2,162,1,Z2_Industrial
2023-06-11,Z3_Residential,22.87,50.0,0,11016.1,6,6,1,2,162,2,Z3_Residential
2023-06-11,Z4_Commercial,22.87,50.0,0,19170.1,6,6,1,2,162,3,Z4_Commercial
2023-06-11,Z5_Airport,22.87,50.0,0,30116.2,6,6,1,2,162,4,Z5_Airport
2023-06-12,Z1_Downtown,27.65,56.91,0,19077.7,6,0,0,2,163,0,Z1_Downtown
